name,calories,portion,unite
émincés de filet de poulet à la moutarde à l'ancienne (monoprix),136,100,gramme
Emincés de haddock (monoprix),92,100,gramme
Emincés de jambon serrano fleury michon,208,100,gramme
"Emincés de poulet aux petits légumes, sauce à la moutarde et penne 'knorr' surgelés",114,100,gramme
Emincés de poulet aux petits pois (fleury michon),79,100,gramme
Emincés de poulet et ses petits pois carottes ( aldi ),79,100,gramme
émincés de poulet grillés,175,100,gramme
Emincés de poulet sauce basquaise (douce france),125,100,gramme
"Émincés de poulet, tagliatelles, légumes façon wok picard",423,1,unité
Émincés de saumon fumé anete citron 100g ( dia ),199,100,gramme
Emincés de volaille aux champignons et son riz (aldi),79,100,gramme
Emmental,370,100,gramme
Emmental (marque repère : leclerc),390,100,gramme
Emmental bio râpé au lait cru casino bio,376,100,gramme
Emmental bridelight,202,100,gramme
Emmental coeur de meule - président,336,100,gramme
Emmental croque' president,233,100,gramme
Emmental etoile d'or lidl,373,100,gramme
Emmental français (casino),360,100,gramme
Emmental français 500 g casino,360,100,gramme
Emmental français au lait de vache pasteurisé u,366,100,gramme
Emmental francais leader price,364,100,gramme
Emmental français râpé (le cavalier),399,100,gramme
Emmental français râpé bio u,400,100,gramme
Emmental français râpé marque repère (les croisés),390,100,gramme
Emmental francais rapé monoprix,373,100,gramme
"Emmental français u, portion 30g",112,1,portion
Emmental râpé casino,373,100,gramme
Emmental râpé français auchan,364,100,gramme
Emmental rapé-entremont,368,100,gramme
Emmental tranches le cavalier aldi,360,100,gramme
Emmental tranchettes casino,373,100,gramme
Emmental u,388,100,gramme
Emmi caffe latte,59,100,ml
En cas hyperprotidique,370,100,gramme
Encas gourmand figues karélia,374,100,gramme
Endive,15,100,gramme
Endive de belgique crue,9,1,unité
Endives,23.8,100,gramme
Endives conserve au naturel (monoprix),16,100,gramme
Energie drink lidl,90,1,canette
Energy boost ea fit,363,100,gramme
Energy drink carrefour (guarana force),45,100,ml
Ensure rég vanille 235ml (substitut de repas),250,1,portion
Entre mont light,212,100,gramme
Entrecote charal,192,100,gramme
Entrecote de boeuf,203,100,gramme
Entrecôte de boeuf bio (valtero),192,100,gramme
Entrecôte xl-valtero,192,100,gramme
Entregourmets fondants au chocolat rians,239,100,gramme
Entremet chocolat amer proteine,115,1,unité
Entremont emental leger 14% mg,254,100,gramme
"Entremont saveurs et vitalité leger 8,5 %",213,100,gramme
Entremont tendre dégustation,355,100,gramme
Epaule cuite standard leader price par 10,129,100,gramme
Epaule de boeuf,216,100,gramme
Epaule de porc (herta),123,100,gramme
Epaule de veau,168,100,gramme
épautre et boulghour aux petits légumes,233,100,gramme
Epeautre (petit épeautre),375,100,gramme
Epeautre et boulghour aux petits légumes,233,100,gramme
Eperlan,78,100,gramme
Epinard à la provencale iglo cuisson vapeur,66,100,gramme
"Epinard en branches, surgelés u",17,100,gramme
Epinard hachés daucy surgelés,18,100,gramme
Epinard hachés notre jardin,46,100,gramme
Epinard hachés saint eloi,31,100,gramme
Epinards,22.6,100,gramme
Epinards à la crème  iglo,56,100,gramme
Epinards branches creme fraiche leader price,30,100,gramme
Epinards en branche conserve d'aucy,22.7,100,gramme
Epinards en branche monoprix,21,100,gramme
Epinards en branches à la crème leader price (palets de 83 g),36,100,gramme
Epinards en branches surgelés leader price,24,100,gramme
Epinards feuilles preservées bonduelle,19,100,gramme
Epinards hachés (casino),22,100,gramme
épinards hachés (cora),46,100,gramme
épinards hachés (marque repére),30,100,gramme
Epinards hachés à la creme carrefour,45,100,gramme
épinards hachés à la crème dia,47,100,gramme
Epinards hachés a la creme findus,75,100,gramme
Epinards hachés à la crème surgelés (bretagne surgel-aldi),48.1,100,gramme
Epinards hâchés auchan,26,100,gramme
épinards hâchés carrefour,12,100,gramme
Epinards hachés d'aucy,24.6,100,gramme
Epinards hachés monoprix,41,100,gramme
épinards hachés surgelés (leader price),29,100,gramme
Epinards hachés surgelés - maximo,25,100,gramme
Epinards hachés surgelés leader price,29,100,gramme
Epis de maïs printana,18,100,gramme
Esacalope de poulet crue le gaulois,99,100,gramme
Escale gourmande bonduelle,322,1,portion
Escalope chêvre courgette père dodu,222,100,gramme
Escalope cordon bleu père dodu,182,100,gramme
Escalope de dinde à la viennoise,198,100,gramme
Escalope de dinde corril,108,100,gramme
Escalope de porc (lidl),111,100,gramme
Escalope de veau,151,100,gramme
Escalope de veau de grain braisée,196,100,gramme
Escalope de volaille aux champignons et riz,106,100,gramme
Escalope de volaille aux champignons fine ligne,281,1,portion
Escalope de volaille champignons et riz fleury michon,106,100,gramme
Escalope dindonneau,162,100,gramme
Escalope entière de dinde cacher,206,100,gramme
Escalope extra fine de dinde,109,100,gramme
Escalope milanaise de dinde et spaghetti sauce tomate au basilic marie,155,100,gramme
Escalope normande - père dodu,185,100,gramme
Escalope père dodu - bolognaise,219,100,gramme
Escalope poulet le gaulois,106,100,gramme
Escalope poulet pane,182,100,gramme
Escalope poulet pane normande,219,100,gramme
Escalope savoyarde au reblochon père dodu,195,100,gramme
Escalopes (végétariennes) tivall,180,100,gramme
Escalopes de dinde à la viennoise picard,217,100,gramme
Escalopes de dinde marinées et panées à la milanaise (casino frais),145,100,gramme
Escalopes de dinde saumurées panées etcuites surgelées (monoprix,209,100,gramme
Escalopes de lapin,154,100,gramme
Escalopes de poulet (lidl),110,100,gramme
Escargot,67,100,gramme
Escargots,67,100,gramme
Espadon,116,100,gramme
Esprit noir 72 % cacoa marque repere,550,100,gramme
Esquimau glace,135,100,gramme
Esquimau magnum tentation chocolat,240,1,unité
Estragon,356.8,100,gramme
Esturgeon,125,100,gramme
Etuvée de saint jacques aux poireaux et ris ( aldi ),98,100,gramme
Evian,0,100,ml
Exceed (myproteincouk),382,100,gramme
Extra légère 3%mg,66,100,gramme
Extra pepites au chocolat noir,566,100,gramme
Extrait de vanille (imitation) avec alcool,237,100,gramme
Extrême cône vanille,186,100,ml
Extrême mystère crème brûlée caramel ,193,100,ml
Extrême mystère framboise coeur meringue,219,1,unité
Extreme mystère passion cur mangue,114,100,ml
Extrême mystère vanille coeur chocolat,187,100,ml
Extrême mystrère coco coeur chocolat ,133,100,ml
Fève à la sauce tomate,112,100,ml
Factor maga wheight gain,373,100,gramme
Faisan,106,100,gramme
Faisselle 0% rians,39,100,gramme
Faisselle 43%,88.4,100,gramme
Faisselle 43% mg-carrefour,95,100,gramme
Faisselle collet,60,100,gramme
Faisselle de rians nature 0% mg,36,100,gramme
Faisselle rians 6%,84,100,gramme
"Fajitas oldelpaso, épices et sauce",159,1,portion
Falafel (préparation pour boulettes aux pois chiches) marque zahira,140,100,gramme
Falafel yarden (végétal),264,100,gramme
Famili ball haricots verts - bonduelle,126,100,gramme
"Famili ball pois, carottes - bonduelle",134,100,gramme
Famili rondo - bonduelle,122,100,gramme
Family' crêpes à poêler par sodeb'o jambon et fromage,200,100,gramme
Fanta agrumes,37,100,ml
Fanta ananas,50,100,ml
Fanta black cherry,45,100,ml
Fanta citron,39.6,100,ml
Fanta orange,46,100,ml
"Fanta pommes (the coca-cola company, usa)",50,100,ml
Fanta strawberry,50,100,ml
Fanta world agrumes,47,100,ml
Far aux pruneaux leader price (dessert rayon frais) : par unité de 100g,186,100,gramme
Farce de porc,193,100,gramme
Farfalle aux 5 légumes - panzani,356,100,gramme
Farfalles combino,358,100,gramme
Farfalles ou penne rigate panzani,366,100,gramme
Farine biscuité,426,100,gramme
Farine blé,369,100,gramme
Farine blé complet,342,100,gramme
Farine de balanes (glands) non dégraissées,501,100,gramme
"Farine de blé (préparation pour tortilla), blanche",405,100,gramme
"Farine de blé (teneur élevée en gluten), blanche",319,100,gramme
"Farine de blé à gâteau, blanche",362,100,gramme
"Farine de blé à pain, blanche",361,100,gramme
Farine de blé bio carrefour,350,100,gramme
Farine de blé enrichie tout usage avec calcium ajouté,364,100,gramme
Farine de blé suprême francine,340,100,gramme
"Farine de blé tout usage, blanche",364,100,gramme
Farine de blé type 55,355,100,gramme
Farine de blé type 65 (monoprix bio),344,100,gramme
"Farine de blé, blanche avec levure",354,100,gramme
"Farine de blé, grain entier",339,100,gramme
Farine de caroube,222,100,gramme
Farine de caroube (1 tasse),242,1,portion
Farine de caroube (1/5 tasse),19.4,1,portion
Farine de coco,440,100,gramme
"Farine de coco ""biosagesse""",233,100,gramme
Farine de froment (aldi),337,100,gramme
Farine de froment pour pâtisserie albona,337,100,gramme
Farine de graines de coton faible en gras (avec autres valeurs nutritives),332,100,gramme
Farine de graines de sésame élevée en gras,526,100,gramme
Farine de graines de sésame faible en gras,333,100,gramme
Farine de graines de sésame partiellement dégraissées,382,100,gramme
Farine de graines de tournesol partiellement dégraissées,326,100,gramme
"Farine de grains céréaliers, amarante",372,100,gramme
Farine de haricots blancs,356,100,gramme
Farine de haricots noirs,363,100,gramme
Farine de lupin,337,100,gramme
Farine de maïs (jaune) avec grains entiers,361,100,gramme
"Farine de maïs (jaune) bouillie, en conserve",72,100,gramme
Farine de maïs (jaune) dégermée et non enrichie,375,100,gramme
Farine de maïs (jaune) masa et enrichie selon les normes des usa,365,100,gramme
Farine de pain multi-céréales aveve,366,100,gramme
Farine de pois chiches (markal),324,100,gramme
Farine de quinoa priméal bio,358,100,gramme
"Farine de quinoa ""celnat""",374,100,gramme
Farine de riz,355,100,gramme
Farine de riz blanc,366,100,gramme
Farine de riz blanc glutineux,364,100,gramme
Farine de riz brun,363,100,gramme
Farine de sarrasin,339,100,gramme
Farine de sarrasin avec gruau entier,335,100,gramme
Farine de seigle,339,100,gramme
Farine de seigle claire,367,100,gramme
Farine de seigle foncée,324,100,gramme
Farine de soja,417,100,gramme
Farine de soya dégraissée,330,100,gramme
Farine de soya faible en gras,372,100,gramme
Farine de soya non dégraissée et nature,436,100,gramme
"Farine de triticale, grains entiers",338,100,gramme
Farine d'arrowroot aux grains céréaliers,357,100,gramme
Farine d'avoine,353,100,gramme
Farine d'avoine aux grains céréaliers (grains entiers),393,100,gramme
Farine d'avoine partiellement décortiquée aux grains céréaliers,404,100,gramme
Farine d'épeautre intégrale,357,100,gramme
"Farine d'orge, malt",361,100,gramme
Farine oméga3 (all in),229,100,gramme
Farine ou semoule d'orge,345,100,gramme
Farine pour pain complet,326,100,gramme
Farine pour pain de campagne,318,100,gramme
Farines boulangère pour pain aux céréales,362,100,gramme
Farmer croc,189,1,portion
Farmer crunchy naturel,69,1,unité
Farmer soft choc natural,475,100,gramme
Farmer soft choc noix de coco,490,100,gramme
Farmer soft choc pomme,447,100,gramme
Farmer soft pomme,402,100,gramme
Faux-filet charal,151,100,gramme
Faux-filets boucherie st clément,150,100,gramme
Fécule de pomme de terre,324,100,gramme
Fecule de pomme de terre (casino),323,100,gramme
Fekkas : pâtisserie orientale,100,100,gramme
Fenouil,32.3,100,gramme
Fenouil en graines,345,100,gramme
Fenouille,20,100,gramme
Fenugrec en graines,323,100,gramme
Ferme et fondant chocolat sveltesse ,77,100,ml
Ferme et fondant sveltesse,41,100,gramme
Ferrero duplo,573.9,100,gramme
Ferrero rocher,560,100,gramme
Ferrero rocher ( 125 g ),70,1,portion
Ferrero rocher (1=125g),560,100,gramme
Feta bridelight extra léger spécial salade,132,100,gramme
Feta nature salakis,269,100,gramme
Feta salakis léger (9% mg),161,100,gramme
Feuille de chêne monoprix salade fraicheur,10,100,gramme
Feuilles de brick(croustipate),288,100,gramme
Feuilles de brick(croustipate) la feuille 17 g,49,1,unité
Feuilles de cacao 70% champion,532,100,gramme
Feuilles de filo croutipate,283,100,gramme
Feuilleté au saumon,273,100,gramme
Feuilleté chèvre-epinards (casino),262,100,gramme
Feuilleté de mousse nouveau vanille (la laitière-nestlé),100,100,gramme
Feuilleté doré de lu,460,100,gramme
Feuilleté jambon fromage de 'marie',289,100,gramme
Feuilleté jambon-emmental - claude léger (1 portion de 100 g),299.8,100,gramme
Feuilleté jambon-emmental - claude léger (1 unité de 140 g),419.7,1,unité
Feuilletés jambon emmental carrefour,260,100,gramme
Feuilletés saumon crevettes,262,100,gramme
Feuilletés saumon-cresson (surgelé-thiriet),266,100,gramme
Feuilletines créatives  (vahiné),524,100,gramme
Feuilletines creatives vahiné,521,100,gramme
Feuilletté de mousse la laitière vanille,109,100,gramme
Fèves extra fine (picard),60,100,gramme
Fèves pelées patrigel,58,100,gramme
Ficello (fromage à pâte filée),275,100,gramme
Ficello (fromage à pâte filée) : par unité de 21 g,58,1,unité
Ficello bâtonnet de fromage gôut emmental,310,100,gramme
Figolu,395,100,gramme
Figue crue (1 fruit moyen),37,1,unité
Figue crue (1 gros fruit),47,1,unité
Figue crue (1 petit fruit),30,1,unité
Figue de barbarie crue (1 fruit),42,1,unité
Figue sèche,263,100,gramme
Figue séchée et cuite (l'unité),21,1,unité
Figues,53.8,100,gramme
Figues noir,57,100,gramme
"Figues sans pédoncules ""les moëlleux"" (maître prunille)",229,100,gramme
Figues séchée et cuite,107,100,gramme
Figues sèches barquette carrefour,249,100,gramme
File de poulet grillé herta,106,100,gramme
Filet américain préparé,234,100,gramme
Filet colin d'alaska à l'italienne (aldi allemagne),83,100,gramme
Filet de bacon dia,129,100,gramme
Filet de bacon fumé casino,134,100,gramme
Filet de bacon herta,103,100,gramme
Filet de carrelet,94,100,gramme
Filet de cheval  fumé de delhaize,101,100,gramme
Filet de colin à l'oseille dia (200g),62,100,gramme
Filet de colin d'alaska à la provençale et pâtes torsadées (claude léger),109,100,gramme
Filet de colin d'alaska en batonnets panés,170,100,gramme
Filet de colin d'alaska en tranches panées,110,100,gramme
Filet de colin d'alaska marque repère,75,100,gramme
Filet de colin d'alaska sans arête surgelés monoprix,68,100,gramme
Filet de colin d'alaska surgelé carrefour discount,73,100,gramme
Filet de colin lieu à la provençale findus,70,100,gramme
Filet de colin meuniere,178,100,gramme
Filet de colin pané auchan,172,100,gramme
Filet de colin pané congelé par5 aldi,118,100,gramme
Filet de colin panés carrefour,213,100,gramme
Filet de colin-lieu en batonnets panés marque repère,180,100,gramme
Filet de dinde & potée haricots verts,89,100,gramme
Filet de dinde carrefour,469,100,gramme
Filet de dinde chiffonade aldi,116,100,gramme
Filet de dinde doré au four ( monique ranou),37,1,tranche
Filet de dinde fumé au miel herta,100,100,gramme
Filet de dinde fumé isladélice,90.1,100,gramme
Filet de dinde nature herta,106,100,gramme
Filet de flétan surgelés dia,117,100,gramme
Filet de grenadier,69.7,100,gramme
Filet de limande,74,100,gramme
Filet de limande meunière,192,100,gramme
Filet de limande meunière surgelé,184,100,gramme
Filet de limande pané cap'tain iglo (portion 150gr),207,1,portion
Filet de loup de mer casino,99,100,gramme
Filet de maqueraux carrefour sauce tomate basilic,222,100,gramme
Filet de maqueraux le nature (petit navire),243,100,gramme
Filet de maquereau auchan muscadet,135,100,gramme
Filet de maquereau corrue deseille au poivre,201,100,gramme
Filet de maquereau sauce tomate et basilic saupiquet,180,100,gramme
Filet de maquereaux au naturel (saupiquet),66.4,100,gramme
Filet de pangas,65,100,gramme
Filet de poisson findus provençale,150,100,gramme
Filet de poisson pané surgelé (golden seafood),213,100,gramme
Filet de poulet à la basquaise fleury michon,108,100,gramme
Filet de poulet à la provençale fleury michon,108,100,gramme
Filet de poulet aldi,118,100,gramme
Filet de poulet aux herbes (fleury michon),123,100,gramme
Filet de poulet aux herbes fleury michon,118,100,gramme
Filet de poulet carrefour,94,100,gramme
Filet de poulet doré au four monique ranou,96,100,gramme
Filet de poulet isladélice,91.8,100,gramme
Filet de poulet moutarde à l'ancienne auchan,127,100,gramme
