name,calories,portion,unite
Chocolat milka copaya (chocolat blanc à la noix de coco) : par carré,23,100,gramme
Chocolat milka tendre frisson,605,100,gramme
Chocolat milka tendrella (à la pâte de noisette),545,100,gramme
"Chocolat milka tendrella (à la pâte de noisette) : par carré de 4,16g",22,100,gramme
Chocolat milka tendres moments à la mousse au chocolat,565,100,gramme
Chocolat milka tendres moments à la mousse au praliné,570,100,gramme
Chocolat nestlé galak blanc et popriz,555,100,gramme
Chocolat nestlé galak cappuccino,564,100,gramme
Chocolat nestlé galak pur,568,100,gramme
Chocolat nestlé galak smarties,550,100,gramme
Chocolat nestlé galak snack,567,100,gramme
Chocolat nestlé noir aux éclats de cacao et meringue,494,100,gramme
Chocolat nestlé noir intense 70,560,100,gramme
Chocolat noir,519,100,gramme
"Chocolat noir ""éclat noir"" nestlé 1 carré",51,100,gramme
"Chocolat noir - écorces d'oranges, tablette d'or Leclerc marque repère",516,100,gramme
"Chocolat noir - pépites café, tablette d'or Leclerc marque repère",516,100,gramme
Chocolat noir 70% allégé Carrefour,497,100,gramme
"Chocolat noir 72% cacao, tablette d'or Leclerc marque repère",529,100,gramme
Chocolat noir 74% de cacao ab Biovillage,541,100,gramme
"Chocolat noir amandes, tablette d'or Leclerc marque repère",540,100,gramme
Chocolat noir au éclats de caramel nestlé,519,100,gramme
Chocolat noir au fructose Vivis,565,100,gramme
Chocolat noir au fructose : pour 3 carrés Vivis,37,20,gramme
Chocolat noir aux noisettes entières ivoria (intermarché),578,100,gramme
chocolat noir citron gingembre cote d'or,560,100,gramme
chocolat noir citron gingembre cote d'or (2 carrés = 30g),168,100,gramme
Chocolat noir de dégustation et éclats de caramel nestlé,538,100,gramme
Chocolat noir dégustation 72% casino,603,100,gramme
chocolat noir degustation 85% auchan par carre,58,100,gramme
Chocolat noir dégustation 86% (côte d'or),605,100,gramme
Chocolat noir dégustation noir ivoria,565,100,gramme
"Chocolat noir dessert ""Nestlé"", supérieur à 52 %",533,100,gramme
Chocolat noir dessert nestle Nestlé,522,100,gramme
Chocolat noir eclat feves cacao comm equitable Casino,539,100,gramme
Chocolat noir eclat noir de nestlé,523,100,gramme
Chocolat noir éclats de fèves Monoprix,522,100,gramme
Chocolat noir extra Poulain,500,100,gramme
"Chocolat noir extra supérieur 47%, tablette d'or Leclerc marque repère",502,100,gramme
Chocolat noir extra-fin 74% (carrefour),533,100,gramme
Chocolat noir fourrage (48%) truffe éclats cacao caramélisés (auchan),584,100,gramme
Chocolat noir glucoregul gerblé (hypoglycidique),399,100,gramme
Chocolat noir intense 70 % cacao - nestle noir,547,100,gramme
Chocolat noir intense 70 % cacao - nestle noir - par carré,55,100,gramme
Chocolat noir Jacques Callebaut,531,100,gramme
Chocolat noir litchi nestlé,492,100,gramme
Chocolat noir litchi nestlé : par carré,49,100,gramme
Chocolat noir nestlé coeur d'ailleurs aux éclats de coco,556,100,gramme
Chocolat noir nestlé éclat noir aux éclats de fèves de cacao,514,100,gramme
Chocolat noir noisettes Cote d'or,555,100,gramme
Chocolat noir noisettes entier,596,100,gramme
"Chocolat noir noisettes, tablette d'or Leclerc marque repère",542,100,gramme
"Chocolat noir noix de pécan, tablette d'or Leclerc marque repère",547,100,gramme
Chocolat noir pamplemousse nestlé,501,100,gramme
Chocolat noir pamplemousse nestlé : carré de 10 g,50,100,gramme
Chocolat noir poulain ligne gourmande 72% cacao,510,100,gramme
Chocolat noir pour cuisiner Nestlé,533,100,gramme
Chocolat noir raisins noisettes amandes (nestlé),520,100,gramme
Chocolat noir sésame dégustation Cote d'or,570,100,gramme
Chocolat noir supérieur super u,485,100,gramme
"Chocolat noir supérieur super u : par carré de 8,33g",40,100,gramme
chocolat patisser (super u),554,100,gramme
Chocolat pâtissier menier Nestlé,495,100,gramme
"Chocolat poulain ""amour de lait""",560,100,gramme
"Chocolat poulain ""cache-cache"" à la fraise",530,100,gramme
"Chocolat poulain ""cache-cache"" à la fraise : par carré de 10 g",53,100,gramme
Chocolat poulain 1848 76% noir,550,100,gramme
Chocolat poulain 1848 noir noisettes truffe et éclats de cacao,535,100,gramme
Chocolat poulain 1848 noir noisettes truffe et éclats de cacao : par carré,107,100,gramme
Chocolat poulain 1848 noir noisettes truffe et pépites d'orange,525,100,gramme
Chocolat poulain 1848 noir noisettes truffe et pépites d'orange : par carré,105,100,gramme
Chocolat poulain en poudre,355,100,gramme
Chocolat poulain ligne gourmande dessert,395,100,gramme
Chocolat poulain ligne gourmande dessert : par carré,40,100,gramme
Chocolat poulain ligne gourmande menthe noir 70%,510,100,gramme
Chocolat poulain ligne gourmande noir 70%,510,100,gramme
Chocolat poulain noir caresse,545,100,gramme
Chocolat poulain noir extra,500,100,gramme
Chocolat poulain noir extra  = 1 carré,25,100,gramme
Chocolat praline,479,100,gramme
Chocolat pur noir céréal au maltitol (glucocontrol),399,100,gramme
Chocolat sans sucres Fruit-tella,10,1,unité
Chocolat sublime noir fourré crème menthe Leader Price,450,100,gramme
Chocolat supérieur au lait et aux noisettes entière (carrefour),563,100,gramme
Chocolat supérieur au lait extra-fin ivoria,550,100,gramme
Chocolat supérieur noir bio 74% carrefour,596,100,gramme
Chocolat truffé noir orange (côte d'or),560,100,gramme
Chocolat twinx,290,100,gramme
Chocolat viennois (sachet de 18g) Nestlé,392,100,gramme
Chocolats belges (ovidias),546,100,gramme
Chokella (céréales),409,100,gramme
Chokini - biscuits sablés aux pépites de chocolat Bahlsen,487,100,gramme
Chokotoff (unité 10g),45,100,gramme
Cholégram st hubert 35 % mg,365,100,gramme
Chocolat degustation noir intense 70% Cote d'or,175,30,gramme
Chop suey Toque du chef,100,100,gramme
Chorba marocaine knorr (en sachet) : pour 100 ml reconstitué,32,100,gramme
Chorizo,499,100,gramme
Chorizo fort marque pouce,438,100,gramme
Chou,28,100,gramme
Chou blanc émincé (en sachet) saint-éloi,23,100,gramme
Chou brocolis,34,100,gramme
Chou chinois,12,100,gramme
Chou de Bruxelles,54,100,gramme
Chou fleur a,20,100,gramme
Chou fleur surgelé (eco+),26,100,gramme
Chou frisé,26,100,gramme
Chou rouge Spar,62,100,gramme
Chou vert,37,100,gramme
Chou-fleur,30,100,gramme
Chou-rouge,36,100,gramme
Choucroute,27,100,gramme
Choucroute (william saurin),56,100,gramme
Choucroute au riesling Lidl,119,100,gramme
Choucroute au riesling leader price,114,100,gramme
Choucroute crue,27,100,gramme
Choucroute de la mer surgelée de picard ( 1 part 320 gr),73,100,gramme
Choucroute garnie cuisinée au riesling Leclerc marque repère,127,100,gramme
Choucroute royale william saurin (conserve),97,100,gramme
Chouquette,43,1,unité
Chouquette beurre,427,100,gramme
Chouquettes Picard,351,100,gramme
Choux à la crème,362,100,gramme
Choux blanc (salade japonaise hors assaisonnement),24,100,gramme
Choux de bruxelles en conserve grand jury,28,100,gramme
Choux de bruxelles saint eloi,31,100,gramme
"Choux de bruxelles, notre jardin Leclerc marque repère",21,100,gramme
Choux farcis (charal),124,100,gramme
"Choux fourrés nappés de sauce chocolat ""Casino""",290,100,gramme
"Choux fourrés nappés de sauce chocolat ""Casino"", par coupe de 90g",261,100,gramme
Choux rouge,28,100,gramme
Choux-fleur en fleurette Saint-eloi,19,100,gramme
Choux-fleurs en fleurettes Carrefour,23,100,gramme
Choux-fleurs surgelés d'aucy,14,100,gramme
Christophine ou chayotte,24,100,gramme
Chuchotis de poulain (tuile aux chocolat),435,100,gramme
Chupa chups Chupa chups,46,1,unité
chupa-chups fruit (1 sucette),52,100,gramme
Churros ou chichi (unité),116,100,gramme
"Ciabattina, petits pains à l'italienne, précuits Picard",232,100,gramme
Ciboulette,0,100,gramme
"Ciboulette finement coupée surgelée, rustica Leclerc marque repère",20,100,gramme
Cidou purple,50,100,gramme
Cidre brut,40,100,gramme
Cidre doux,40,100,gramme
"Cigarettes fines, p'tit déli Leclerc marque repère",525,100,gramme
Cigarettes fondantes Monoprix,517,100,gramme
Cigarettes russes grand jury,525,100,gramme
Cinq céréales grainergies n°1 jardin bio AB,378,100,gramme
Cinzano,151,100,gramme
Citron,40,100,gramme
Citron givré picard,105,100,gramme
Citron jus,32,100,gramme
Citron vert,47,100,gramme
Citronnade pulco,29,100,gramme
Citrons confits,324,100,gramme
Citrouille,30,100,gramme
Civette,0,100,gramme
Clafouti aux cerises Weight watchers,86,1,pot
"Clafoutis ""maison"" aux pommes",149.5,100,gramme
Clafoutis à la cerise bridélice,127,100,gramme
Clafoutis aux abricots 90g Weight watchers,95,100,gramme
Clafoutis aux cerises 'maison',115,100,gramme
Clafoutis aux cerises par 4X90Grs pots HARD DISCOUNT AUCHAN,169,100,gramme
Clafoutis aux cerises super u (pots de 100g),141,100,gramme
Clafoutis aux griottes picard,180,100,gramme
Clafoutis aux pommes picard,154,100,gramme
Clafoutis cerises,137,100,gramme
Clams,80,100,gramme
Classique américain Brioche dorée,470,1,part
Classique parisien brioche dorée,448,1,part
Classique thon brioche dorée,569,1,part
Clémentine,32,1,unité
Clémentines,20,1,unité
Clémentines,46,100,gramme
Clinutren creme dessert hypercalorique et hyperproteinee (pot de 205 g),125,100,gramme
Clinutren dessert hypercalorique et hyperprotéiné (par pot de 205 g),260,100,gramme
"Clovisses, (palourdes)",53,100,gramme
Club sanwich pain de mie jambon emmental Daunat,165,100,gramme
Club-sandwich jambon-oeufs-crudités sur pain de mie monoprix (par unité),321,100,gramme
Club-sandwich poulet-bacon sur pain polaire monoprix (par unité),354,100,gramme
Coca cola blak,20,100,gramme
Coca Cola Blak Corsé,28,100,gramme
Coca cola décaféiner,0,100,gramme
Coca cola light,0,100,gramme
Coca cola light Coca cola,0.2,150,gramme
Coca cola light lemon,1,100,gramme
Coca Cola Light Plus,0,100,gramme
Coca Cola Light Plus : Antioxydants,0,100,gramme
Coca cola zero,0,100,gramme
Coca Cola Zero,0,100,gramme
coca zero,0.99,100,gramme
Coca-cola,44,100,gramme
Coca-Cola au caramel,42,100,gramme
"Coca-Cola au caramel, sans sodium, les 250 ml",105,100,gramme
"Coca-cola avec lime (the coca-cola company, usa)",40,100,gramme
"Coca-cola blak (the coca-cola company, usa)",19,100,gramme
"Coca-cola c2 (the coca-cola company, usa)",18,100,gramme
"Coca-cola cerises noires vanille (the coca-cola company, usa)",41,100,gramme
"Coca-cola cerises noires vanille diète (the coca-cola company, usa)",0,100,gramme
"Coca-cola classic sans caféine (the coca-cola company, usa)",40,100,gramme
"Coca-cola classique (the coca-cola company, usa)",40,100,gramme
Coca-cola diète,0,100,gramme
"Coca-cola zero (the coca-cola company, usa)",0,100,gramme
Cocktail 8 fruits pur jus,48,100,gramme
"Cocktail de champignons surgelé ""thiriet"" pleurote/lentin chêne/paris/cèpe/pholiote",25,100,gramme
Cocktail de crevettes pierre martinet : par barquette de 180g,347,100,gramme
Cocktail de fruits - dès 6 mois Blédina,60,100,gramme
Cocktail de fruits au jus de fruit - carrefour,50,100,gramme
Cocktail de fruits au sirop St mamet,70,100,gramme
"Cocktail de fruits au sirop, fruistar Leclerc marque repère",72,100,gramme
Cocktail de fruits rouges bio Picard,51,100,gramme
Cocktail de fruits vital 5 caraïbes joker,57,100,gramme
Cocktail de légumes lacto-fermentés bio nutri form,8,100,gramme
Cocktail fruits rouges/raisins - maître prunille,296,100,gramme
Cocktail pêche-orange-abricot cidou,54,100,gramme
Cocktails,150,100,gramme
Cocktails de fruits sans sucres ajoutés fruitesse de Saint Mamet,30,100,gramme
Coco (noix fraîche),371,100,gramme
Coco (noix sèche),594,100,gramme
Coco pops Kellogg's,387,100,gramme
Coco pops (1 barre choco pops 20g) Kellogg's,85,1,portion
Coco pops 2 choc',408,100,gramme
Coco pops 2 choc' Kellogg's,418,60,gramme
Coeur,122,100,gramme
Coeur aux noisettes Kambly,496,100,gramme
Coeur de boeuf,100,100,gramme
COEUR DE CREME  LES CROISES,370,100,gramme
Coeur de laitue Florette,16,100,gramme
Coeur de lion : coulommiers,300,100,gramme
Coeur de palmier,56,100,gramme
COEUR DE PALMIER CASINO,33,100,gramme
Coeur frais fromage nature de fleury michon (1 bâtonnet),21,100,gramme
Coeurs d'artichauts geant vert,18,100,gramme
Coeurs de céleri Bonduelle,8,100,gramme
"Coeurs de céleri, notre jardin Leclerc marque repère",8,100,gramme
Coeurs de filets de cabillaud surgelés Thiriet,73,1,paquet
Coeurs de filets de merlu blanc,65,100,gramme
Coeurs de palmier carrefour,18,100,gramme
"Coeurs de palmiers entiers ""casino""",33,100,gramme
"Coeurs de palmiers entiers ""Sauvanet""",30,100,gramme
Coeurs de scarole NOTRE JARDIN marque repère,25,100,gramme
Cognac,250,100,gramme
Coicoi Aptonia,465,100,gramme
Coing,32,100,gramme
"Coke aux cerises (the coca-cola company, usa)",43,100,gramme
"Coke diète avec lime (the coca-cola company, usa)",0,100,gramme
"Coke diète avec splenda (the coca-cola company, usa)",0,100,gramme
"Coke diète sans caféine (the coca-cola company, usa)",0,100,gramme
"Coke vanille (the coca-cola company, usa)",41,100,gramme
"Coke vanille diète (the coca-cola company, usa)",0,100,gramme
Col balance produit à tartiner spécial 35 % Migros,330,100,gramme
Cola Eco+,0.2,100,gramme
Cola light Freeway LIDL,0.3,100,gramme
Cola light lemon Dia,1,100,gramme
Coleslaw Bonduelle,173,100,gramme
Coleslaw Bonduelle,519,1,unité
Coleslaw pierre martinet,134,100,gramme
Colin Findus,90,100,gramme
Colin (d'alaska surgelé),72,100,gramme
Colin à la parisienne super u,67,100,gramme
Colin à la provençale,72,100,gramme
Colin alaska surgelé (tranche de filet),78,100,gramme
Colin aux brocolis (fleurimichon),270,100,gramme
Colin d alaska et petites st jacques pommes de ter Marie,150,100,gramme
Colin d'alaska & petits légumes Fleury michon,171,1,part
Colin d'alaska (leader price),80,100,gramme
Colin d'alaska (leader price),80,100,gramme
Colin d'alaska - sauce bordelaise - surgelé Thiriet,120,100,gramme
Colin d'alaska - sauce bretonne Thiriet,104,100,gramme
Colin d'alaska - sauce florentine - surgelé Thiriet,98,100,gramme
"Colin d'alaska - sauce printanière ""thiriet""",78,100,gramme
Colin d'alaska - sauce provençale Thiriet,69,1,paquet
"Colin d'alaska - tomate, basilic & huile d'olive ""iglo""",128,100,gramme
Colin d'alaska à l'oseille U,162,1,part
Colin d'alaska à l'oseille - côté table - leclerc,100,100,gramme
Colin d'alaska à l'oseille - côté table - leclerc - 1 portion 200 g,176,100,gramme
"Colin d'Alaska à l'oseille surgelé ""Raffolade""",76,100,gramme
"Colin d'Alaska à l'oseille surgelé ""Raffolade"", 1 sachet de 250g",170,100,gramme
Colin d'alaska à la bordelaise - côté table - leclerc,120,100,gramme
Colin d'alaska à la bordelaise - côté table - leclerc - 1 portion 200 g,240,100,gramme
Colin d'alaska à la bordelaise et riz aux légumes Picard,146,100,gramme
"Colin d'Alaska à la florentine ""Côté Table - Repère"", spécial MO",90,100,gramme
"Colin d'Alaska à la florentine ""Côté Table - Repère"", spécial MO, 1 portion 200 g",180,100,gramme
Colin d'alaska à la parisienne Netto,82,450,gramme
Colin d'alaska à la parisienne - raffolade,82,100,gramme
Colin d'alaska à la parisienne carrefour,85,100,gramme
Colin d'alaska à la parisienne golden seafood,71,100,gramme
"Colin d'alaska au pesto rosso, légumes grillés de picard",49,100,gramme
Colin d'alaska aux courgettes et basilic picard : pour une portion de 200 g,103,100,gramme
Colin d'alaska en tranches leader price,80,100,gramme
Colin d'alaska et compotée de legumes Picard,54,100,gramme
Colin d'alaska et son blé façon niçoise surgele,73,100,gramme
Colin d'Alaska Igloo,69,100,gramme
Colin d'alaska pané pré-frit Picard,191,100,gramme
Colin d'alaska sauce citron et son riz safrané Toque du chef,94,100,gramme
Colin d'alaska sauce citronnée et légumes croquant Picard,70,300,gramme
Colin d'alaska sauce citronnée william saurin,96,100,gramme
Colin d'alaska sauce citronnée william saurin : par portion de 300 g,288,100,gramme
Colin d'alaska sauce maraîchère surgelé Thiriet,110,1,boite
Colin ou merlu,92,100,gramme
Colin pané (findus),200,100,gramme
"Colin sauce citron, riz et petits légumes U",97,100,gramme
Collier bouilli de veau (pour blanquette),203,100,gramme
Collier d'agneau,250,100,gramme
Colman's Moutarde,188,100,gramme
Colman's Sauce à la Menthe,116,100,gramme
Colman's Sauce Raifort Horseradish,112,100,gramme
